"","CELLCODE","maxm2LAU2","COMMUNE","m2_sh_of_LAU2","Pop2021EU","SumPop2021EU","Pop2021EU_sh_of_LAU2","SumSurf2012_m2","SumSurf2018_m2","LAU2Surf2012_m2","LAU2Surf2018_m2","Urban2012_sh_of_LAU2","Urban2018_sh_of_LAU2","artifLand_capita18"
"686","1kmE4040N2959","0308","Steinsel",0.0434782608695652,61,5669,0.0107602751808079,6587.2525215108,6587.2525215108,715788.247863169,746198.51747949,0.00920279501818535,0.00882774806865232,107.987746254275
"691","1kmE4040N2960","0308","Steinsel",0.0434782608695652,0,5669,0,0,0,715788.247863169,746198.51747949,0,0,NA
"881","1kmE4040N2961","0408","Lorentzweiler",0.0625,0,4278,0,0,0,534764.858670984,562702.042749556,0,0,NA
"862","1kmE4040N2962","0407","Lintgen",0.0625,0,3580,0,0,0,347193.174058,362027.960343823,0,0,NA
"873","1kmE4040N2963","0407","Lintgen",0.0625,24,3580,0.00670391061452514,5865.26171526406,5865.26171526406,347193.174058,362027.960343823,0.0168933670173027,0.0162011290776926,244.385904802669
"868","1kmE4040N2964","0407","Lintgen",0.0625,256,3580,0.0715083798882682,38211.3283189371,38211.3283189371,347193.174058,362027.960343823,0.110057832855187,0.105548003205739,149.263001245848
"864","1kmE4040N2965","0407","Lintgen",0.0625,178,3580,0.0497206703910615,12966.127554385,12966.127554385,347193.174058,362027.960343823,0.0373455716390868,0.0358152656001235,72.843413226882
"936","1kmE4040N2966","0409","Mersch",0.0204081632653061,1307,9956,0.131277621534753,195666.946293229,195666.946293229,1236887.38446155,1277808.37221046,0.158193016398504,0.153126987229507,149.706921417926
"940","1kmE4040N2967","0409","Mersch",0.0204081632653061,1854,9956,0.18621936520691,159595.815323886,159595.815324034,1236887.38446155,1277808.37221046,0.129030190887881,0.124898082368917,86.0818852880443
"937","1kmE4040N2968","0409","Mersch",0.0204081632653061,90,9956,0.00903977501004419,9321.64544538055,9321.64544542171,1236887.38446155,1277808.37221046,0.00753637361208798,0.00729502611514144,103.573838282463
"929","1kmE4040N2969","0409","Mersch",0.0204081632653061,256,9956,0.0257131378063479,36569.7646772623,36569.7646772623,1236887.38446155,1277808.37221046,0.0295659614098029,0.0286191305931113,142.850643270556
"924","1kmE4040N2970","0409","Mersch",0.0204081632653061,4,9956,0.000401767778224186,0,0,1236887.38446155,1277808.37221046,0,0,0
"915","1kmE4040N2971","0409","Mersch",0.0204081632653061,0,9956,0,4715.74702067729,4715.74702067729,1236887.38446155,1277808.37221046,0.00381259205964832,0.00369049626159483,Inf
"740","1kmE4040N2972","0401","Colmar-Berg",0.0909090909090909,0,1754,0,0,0,181395.322394951,181395.322394951,0,0,NA
"741","1kmE4040N2973","0401","Colmar-Berg",0.0909090909090909,862,1754,0.491448118586089,99250.6623412153,99250.6623412153,181395.322394951,181395.322394951,0.54715116702468,0.54715116702468,115.139979514171
"1515","1kmE4040N2974","0609","Schieren",0.0909090909090909,522,2620,0.199236641221374,68559.5955132105,68559.5955132105,297891.175456523,297891.175456523,0.230149803558772,0.230149803558772,131.340221289675
"1513","1kmE4040N2975","0609","Schieren",0.0909090909090909,1123,2620,0.428625954198473,120977.624591633,120977.624591633,297891.175456523,297891.175456523,0.40611348894855,0.40611348894855,107.727181292639
"1517","1kmE4040N2976","0609","Schieren",0.0909090909090909,964,2620,0.36793893129771,103580.384702733,103580.384702733,297891.175456523,297891.175456523,0.347712162147786,0.347712162147786,107.448531849308
"1445","1kmE4040N2977","0605","Ettelbruck",0.0666666666666667,3224,8959,0.359861591695502,156716.487722593,156716.487722636,687621.437131976,687621.43713207,0.227910997621376,0.227910997621408,48.6093324201726
"1451","1kmE4040N2978","0605","Ettelbruck",0.0666666666666667,3040,8959,0.339323585221565,216931.999243132,216931.999243132,687621.437131976,687621.43713207,0.315481728068196,0.315481728068153,71.3592102773461
"1454","1kmE4040N2979","0605","Ettelbruck",0.0666666666666667,165,8959,0.018417234066302,29730.5958243356,29730.5958244273,687621.437131976,687621.43713207,0.0432368658376038,0.0432368658377312,180.185429238953
"1426","1kmE4040N2980","0604","Erpeldange-sur-Sûre",0.0555555555555556,0,2814,0,0,0,422552.582896213,430252.280722294,0,0,NA
"1435","1kmE4040N2981","0604","Erpeldange-sur-Sûre",0.0555555555555556,346,2814,0.122956645344705,55429.4913232144,55429.4913232144,422552.582896213,430252.280722294,0.131177736373768,0.128830209174397,160.200841974608
"1439","1kmE4040N2982","0604","Erpeldange-sur-Sûre",0.0555555555555556,123,2814,0.0437100213219616,24417.5860767031,28359.7229012656,422552.582896213,430252.280722294,0.0577859113044412,0.065914172154198,230.566852855818
"1387","1kmE4040N2983","0602","Bourscheid",0.027027027027027,295,1635,0.180428134556575,81141.7670515097,81141.7670515097,444223.494899492,455150.545071423,0.182659782706605,0.178274568557919,275.056837462745
"1397","1kmE4040N2984","0602","Bourscheid",0.027027027027027,0,1635,0,151.701902639988,151.701902639988,444223.494899492,455150.545071423,0.000341499052575577,0.000333300496468004,Inf
"1390","1kmE4040N2985","0602","Bourscheid",0.027027027027027,36,1635,0.0220183486238532,6446.78053150452,6446.78053150452,444223.494899492,455150.545071423,0.0145124708745159,0.014164061981938,179.077236986237
"1384","1kmE4040N2986","0602","Bourscheid",0.027027027027027,139,1635,0.0850152905198777,27048.1306198841,27048.1306198841,444223.494899492,455150.545071423,0.0608885638207946,0.0594267784863131,194.590867768951
"2203","1kmE4040N2987","0902","Putscheid",0.032258064516129,8,1277,0.0062646828504307,1818.98100427743,1818.98100427743,322885.733111662,337160.203681856,0.00563351309067713,0.00539500505817056,227.372625534679
"1193","1kmE4040N2988","0503","Parc Hosingen",0.0125,7,3890,0.00179948586118252,7603.79151722154,7603.79151722154,895727.4473068,915197.507320525,0.0084889567022692,0.00830836126235045,1086.25593103165
"1230","1kmE4040N2989","0503","Parc Hosingen",0.0125,0,3890,0,129.263250613073,129.263250613073,895727.4473068,915197.507320525,0.000144310918462676,0.00014124082460793,Inf
"1227","1kmE4040N2990","0503","Parc Hosingen",0.0125,0,3890,0,0,0,895727.4473068,915197.507320525,0,0,NA
"1241","1kmE4040N2991","0503","Parc Hosingen",0.0125,197,3890,0.0506426735218509,23085.6692712628,23085.6692712628,895727.4473068,915197.507320525,0.0257730957566109,0.0252247947427786,117.186138432806
"1242","1kmE4040N2992","0503","Parc Hosingen",0.0125,80,3890,0.0205655526992288,11344.7437861073,11344.7437861073,895727.4473068,915197.507320525,0.0126653970694074,0.0123959513606215,141.809297326341
"1248","1kmE4040N2993","0503","Parc Hosingen",0.0125,16,3890,0.00411311053984576,1505.96430001594,1505.96430001594,895727.4473068,915197.507320525,0.00168127515188236,0.00164550743196956,94.1227687509963
"1257","1kmE4040N2994","0503","Parc Hosingen",0.0125,10,3890,0.0025706940874036,0,0,895727.4473068,915197.507320525,0,0,0
"1232","1kmE4040N2995","0503","Parc Hosingen",0.0125,71,3890,0.0182519280205656,24677.2619979789,22252.7585321758,895727.4473068,915197.507320525,0.0275499674283472,0.0243147062291794,313.419134255997
"1220","1kmE4040N2996","0503","Parc Hosingen",0.0125,532,3890,0.136760925449871,126323.959218492,126323.959218492,895727.4473068,915197.507320525,0.1410294611361,0.138029177536047,237.451051162579
"1244","1kmE4040N2997","0503","Parc Hosingen",0.0125,12,3890,0.00308483290488432,9764.40792459892,9764.40792459892,895727.4473068,915197.507320525,0.0109010926861265,0.0106691810745712,813.700660383243
"1231","1kmE4040N2998","0503","Parc Hosingen",0.0125,0,3890,0,0,0,895727.4473068,915197.507320525,0,0,NA
"1201","1kmE4040N2999","0503","Parc Hosingen",0.0125,18,3890,0.00462724935732648,2413.01736893021,2413.01736893021,895727.4473068,915197.507320525,0.00269391920074066,0.00263660832730514,134.056520496123
"1000","1kmE4040N3000","0501","Clervaux",0.010989010989011,10,5725,0.00174672489082969,3505.85597013046,3505.85597012879,1258436.64111143,1271408.09846965,0.00278588198690253,0.00275745920947701,350.585597012879
"1026","1kmE4040N3001","0501","Clervaux",0.010989010989011,86,5725,0.0150218340611354,44905.0898500645,45753.0064272706,1258436.64111143,1271408.09846965,0.0356832345650752,0.0359860901329337,532.011702642682
"1028","1kmE4040N3002","0501","Clervaux",0.010989010989011,0,5725,0,0,0,1258436.64111143,1271408.09846965,0,0,NA
"979","1kmE4040N3003","0501","Clervaux",0.010989010989011,19,5725,0.00331877729257642,3546.15181408972,3546.15181408972,1258436.64111143,1271408.09846965,0.00281790254530241,0.0027891530802408,186.639569162617
"1053","1kmE4040N3004","0501","Clervaux",0.010989010989011,4,5725,0.000698689956331878,1295.34977437025,1295.34977437025,1258436.64111143,1271408.09846965,0.00102933253216961,0.00101883083482748,323.837443592562
"1052","1kmE4040N3005","0501","Clervaux",0.010989010989011,68,5725,0.0118777292576419,13293.8135604484,13293.8135604505,1258436.64111143,1271408.09846965,0.0105637527755926,0.0104559767838916,195.497258241919
"1041","1kmE4040N3006","0501","Clervaux",0.010989010989011,3,5725,0.000524017467248908,4875.77765568662,4875.77765568662,1258436.64111143,1271408.09846965,0.00387447210006569,0.00383494305373344,1625.25921856221
"1350","1kmE4040N3007","0505","Weiswampach",0.024390243902439,0,2213,0,0,0,433788.838819703,461214.26383445,0,0,NA
"1345","1kmE4040N3008","0505","Weiswampach",0.024390243902439,16,2213,0.00723000451875282,0,0,433788.838819703,461214.26383445,0,0,0
"1336","1kmE4040N3009","0505","Weiswampach",0.024390243902439,104,2213,0.0469950293718934,27688.7712427486,27688.7712426551,433788.838819703,461214.26383445,0.0638300683763257,0.0600345076330809,266.23818502553
"1349","1kmE4040N3010","0505","Weiswampach",0.024390243902439,1240,2213,0.560325350203344,155778.796773595,172666.455904546,433788.838819703,461214.26383445,0.359112044462585,0.374373625110873,139.247141858505
"1324","1kmE4040N3011","0505","Weiswampach",0.024390243902439,13,2213,0.00587437867148667,0,0,433788.838819703,461214.26383445,0,0,0
"1329","1kmE4040N3012","0505","Weiswampach",0.024390243902439,4,2213,0.00180750112968821,0,0,433788.838819703,461214.26383445,0,0,0
"1322","1kmE4040N3013","0505","Weiswampach",0.024390243902439,0,2213,0,0,0,433788.838819703,461214.26383445,0,0,NA
"319","1kmE4041N2937","0205","Frisange",0.037037037037037,0,5345,0,0,0,750035.537863993,771977.809904481,0,0,NA
"333","1kmE4041N2938","0205","Frisange",0.037037037037037,0,5345,0,0,0,750035.537863993,771977.809904481,0,0,NA
"334","1kmE4041N2939","0205","Frisange",0.037037037037037,212,5345,0.0396632366697848,30472.5300330967,30472.5300330967,750035.537863993,771977.809904481,0.0406281149288988,0.0394733237693285,143.73834921272
"332","1kmE4041N2940","0205","Frisange",0.037037037037037,80,5345,0.0149672591206735,22648.125807741,22648.125807741,750035.537863993,771977.809904481,0.0301960702718701,0.0293377938033521,283.101572596763
"449","1kmE4041N2941","0211","Roeser",0.0476190476190476,7,6542,0.00107000917150718,4272.28385255602,4272.28385255602,848266.808207787,862107.696361596,0.00503648593958601,0.004955626623665,610.32626465086
"438","1kmE4041N2942","0211","Roeser",0.0476190476190476,445,6542,0.0680220116172424,76582.7958910811,88332.8899870149,848266.808207787,862107.696361596,0.0902814953385772,0.102461549015061,198.500876375314
"443","1kmE4041N2943","0211","Roeser",0.0476190476190476,1148,6542,0.175481504127178,124022.685249624,124022.685249744,848266.808207787,862107.696361596,0.146207165068333,0.143859851586019,108.033697952738
"445","1kmE4041N2944","0211","Roeser",0.0476190476190476,781,6542,0.119382451849587,103519.670695365,103519.670695365,848266.808207787,862107.696361596,0.122036686681258,0.120077423194637,132.547593720057
"561","1kmE4041N2945","0303","Hesperange",0.037037037037037,0,15052,0,0,0,1438647.27020103,1442980.62144263,0,0,NA
"556","1kmE4041N2946","0303","Hesperange",0.037037037037037,0,15052,0,990.416595808137,990.416595808137,1438647.27020103,1442980.62144263,0.000688436016473825,0.000686368604741179,Inf
"555","1kmE4041N2947","0303","Hesperange",0.037037037037037,137,15052,0.00910178049428647,27949.628628025,27949.628628025,1438647.27020103,1442980.62144263,0.0194277146364859,0.0193693721264823,204.011887795803
"559","1kmE4041N2948","0303","Hesperange",0.037037037037037,1343,15052,0.0892240233855966,84972.6150530484,84972.6150530484,1438647.27020103,1442980.62144263,0.0590642451510542,0.0588868719304743,63.2707483641462
"569","1kmE4041N2949","0304","Luxembourg",0.0185185185185185,3473,128900,0.0269433669511249,173210.070088562,173210.070088562,7129802.73769597,7300220.29241349,0.0242938095850511,0.0237266908600779,49.8733285599084
"574","1kmE4041N2950","0304","Luxembourg",0.0185185185185185,14663,128900,0.113754848719938,485649.408344957,485649.40834495,7129802.73769597,7300220.29241349,0.0681154060234066,0.0665253086745403,33.1207398448442
"614","1kmE4041N2951","0304","Luxembourg",0.0185185185185185,3888,128900,0.0301629169899147,366625.940747808,366625.940747837,7129802.73769597,7300220.29241349,0.0514216107003102,0.0502212160814984,94.2967954598347
"596","1kmE4041N2952","0304","Luxembourg",0.0185185185185185,4093,128900,0.0317532971295578,216649.056157225,216649.056157239,7129802.73769597,7300220.29241349,0.0303864025594678,0.0296770573324184,52.9316042407132
"597","1kmE4041N2953","0304","Luxembourg",0.0185185185185185,4088,128900,0.0317145073700543,280815.322643267,280815.32264346,7129802.73769597,7300220.29241349,0.0393861279160738,0.0384666916059078,68.6925936016291
"609","1kmE4041N2954","0304","Luxembourg",0.0185185185185185,1686,128900,0.0130799069045772,83898.6564426875,83898.6564426875,7129802.73769597,7300220.29241349,0.0117673180492227,0.0114926198227027,49.7619551854612
"604","1kmE4041N2955","0304","Luxembourg",0.0185185185185185,2895,128900,0.0224592707525213,155383.969176654,155383.969176571,7129802.73769597,7300220.29241349,0.0217935860069625,0.0212848329163503,53.6732190592646
"718","1kmE4041N2956","0310","Walferdange",0.142857142857143,3308,8060,0.410421836228288,258291.628986384,266914.401208696,828819.918604282,838976.066502863,0.311637815632306,0.318143045869337,80.6875457100048
"714","1kmE4041N2957","0310","Walferdange",0.142857142857143,1676,8060,0.207940446650124,144874.546562722,149858.346638193,828819.918604282,838976.066502863,0.174796168999761,0.178620526402921,89.4142879702823
"704","1kmE4041N2958","0308","Steinsel",0.0434782608695652,1674,5669,0.295290174633974,198107.629864809,207255.900833829,715788.247863169,746198.51747949,0.276768486289369,0.277749011796349,123.808781860113
"696","1kmE4041N2959","0308","Steinsel",0.0434782608695652,1403,5669,0.247486329158582,188909.308674009,189546.021076925,715788.247863169,746198.51747949,0.263917868500855,0.254015542294527,135.100513953617
"692","1kmE4041N2960","0308","Steinsel",0.0434782608695652,53,5669,0.00934909155053801,14430.0607439676,14430.0607439676,715788.247863169,746198.51747949,0.0201596782107633,0.019338098918649,272.265297055992
"878","1kmE4041N2961","0408","Lorentzweiler",0.0625,327,4278,0.076437587657784,36933.6494994338,36933.6494994338,534764.858670984,562702.042749556,0.0690652141788497,0.0656362456389234,112.946940365241
"866","1kmE4041N2962","0407","Lintgen",0.0625,0,3580,0,0,0,347193.174058,362027.960343823,0,0,NA
"869","1kmE4041N2963","0407","Lintgen",0.0625,1492,3580,0.416759776536313,127280.320523272,137121.20455023,347193.174058,362027.960343823,0.366597992223225,0.378758603120057,91.904292593988
"867","1kmE4041N2964","0407","Lintgen",0.0625,705,3580,0.196927374301676,66847.4332416471,66847.4332416471,347193.174058,362027.960343823,0.192536715109727,0.184647155921772,94.8190542434711
"908","1kmE4041N2965","0409","Mersch",0.0204081632653061,645,9956,0.0647850542386501,52537.8657300384,52537.8657300384,1236887.38446155,1277808.37221046,0.0424758683693015,0.0411156061210914,81.4540553954084
"900","1kmE4041N2966","0409","Mersch",0.0204081632653061,682,9956,0.0685014061872238,61097.4699228274,70810.002671037,1236887.38446155,1277808.37221046,0.0493961460763259,0.0554151969974525,103.826983388617
"923","1kmE4041N2967","0409","Mersch",0.0204081632653061,554,9956,0.0556448372840498,51273.1978929447,74016.5833361587,1236887.38446155,1277808.37221046,0.0414534084000423,0.0579246348246399,133.603941039998
"935","1kmE4041N2968","0409","Mersch",0.0204081632653061,826,9956,0.0829650462032945,125612.520145352,125612.520145254,1236887.38446155,1277808.37221046,0.101555341030529,0.098303096831302,152.073268940985
"939","1kmE4041N2969","0409","Mersch",0.0204081632653061,360,9956,0.0361591000401768,65857.9275228282,65857.9275228282,1236887.38446155,1277808.37221046,0.0532448857916826,0.0515397527165215,182.938687563412
"938","1kmE4041N2970","0409","Mersch",0.0204081632653061,19,9956,0.00190839694656489,0,0,1236887.38446155,1277808.37221046,0,0,0
"916","1kmE4041N2971","0409","Mersch",0.0204081632653061,0,9956,0,0,0,1236887.38446155,1277808.37221046,0,0,NA
"946","1kmE4041N2972","0410","Nommern",0.0434782608695652,42,1446,0.029045643153527,4546.82747980126,4546.82747979344,189555.031672674,210243.727036951,0.023986846667583,0.0216264596517275,108.257797137939
"944","1kmE4041N2973","0410","Nommern",0.0434782608695652,17,1446,0.0117565698478562,0,0,189555.031672674,210243.727036951,0,0,0
"1522","1kmE4041N2974","0609","Schieren",0.0909090909090909,7,2620,0.00267175572519084,0,0,297891.175456523,297891.175456523,0,0,0
"1516","1kmE4041N2975","0609","Schieren",0.0909090909090909,0,2620,0,0,0,297891.175456523,297891.175456523,0,0,NA
"1514","1kmE4041N2976","0609","Schieren",0.0909090909090909,0,2620,0,0,0,297891.175456523,297891.175456523,0,0,NA
"1446","1kmE4041N2977","0605","Ettelbruck",0.0666666666666667,119,8959,0.0132827324478178,3834.46164647448,3834.4616464315,687621.437131976,687621.43713207,0.00557641376404402,0.00557641376398075,32.2223667767353
"1428","1kmE4041N2978","0604","Erpeldange-sur-Sûre",0.0555555555555556,700,2814,0.248756218905473,82174.3283810823,82174.3283810823,422552.582896213,430252.280722294,0.194471248567107,0.190991034941478,117.39189768726
